question,act
What is the legal status of the parties to an Islamic marriage?,Marriage Act
What does a person do if he has attained the age of eighteen years?,Marriage Act
"Who is not competent to act as a witness if that person is—(a) below the age of eighteen years;(b) otherwise not competent to enter into a contract because of—(c) unable to understand, whether through an interpreter or otherwise, the language in which the ceremony is held?",Marriage Act
What may be registered under this Act if it is celebrated?,Marriage Act
What is the name of the Secretary of State of Kenya?,Marriage Act
What type of marriage may be converted from being a potentially polygamous marriage to a monogamous marriage if each spouse voluntarily declares the intent to make such a conversion?,Marriage Act
What does the Registrar need to do to register the marriage as monogamous?,Marriage Act
What type of marriage does a married person have in a monogamous marriage?,Marriage Act
"What is the name of a person who, by this section, is forbidden to marry?",Marriage Act
What is the name of the person who profess the Islamic faith?,Marriage Act
"Which of the following is not a legal term for a union: b) the parties are within the prohibited marriage relationship; c) the parties are within the prohibited marriage relationship; d) by order made under section 25, the court has directed that the intended marriage is not to be contracted; e) the consent of either party has not been freely given; f) either party is absent from the ceremony; g) both parties knowingly and willfully permit a person who is not authorised to do so to celebrate the union; g) both parties knowingly and willfully permit a person who is not authorised to do so to celebrate the union; g) both parties knowingly and willfully permit a person who is not authorised to do so to celebrate the union; g) both parties knowingly and willfully permit a person who is not authorised to do so to celebrate the union; g) both parties knowingly and willfully permit a person who is not authorised to do so to celebrate the union; g) both parties knowingly and willfully permit a person who is not authorised to do so to celebrate the union; g) both parties knowingly?",Marriage Act
What does the party who purports to give it?,Marriage Act
What is the legal basis for a marriage that is voidable if a party is not able to consummate it?,Marriage Act
"What is the spouse entitled to claim, in any action resulting from a negligent act, omission or breach of duty, which causes loss of the companionship of the other, or damages in respect of that loss?",Marriage Act
What type of agreement does a civil marriage have?,Marriage Act
What may be the reason for a widow or a widower not to re-marry?,Marriage Act
What does a marriage registered under this Act subsist until it is determined by— (a) the death of a spouse; (b) a decree declaring the presumption of the death of a spouse; (c) a decree of annulment; (d) a decree of divorce; or (e) a decree of divorce or annulment obtained in a foreign country and recognized in Kenya under this Act.?,Marriage Act
What is a part of a marriage where a party to the marriage professes the Christian religion?,Marriage Act
What is the term for a licensed church minister appointed by the registrar under section 50?,Marriage Act
What is the purpose of a written notice of objection to an intended marriage?,Marriage Act
"Upon receiving a notice of objection, the person in charge of a public place of worship shall hear the objection forthwith and if the person in charge of a public place of worship considers that the objection requires a further hearing, he or she shall postpone the marriage ceremony until such time as the objections will be determined in accordance with the church regulations. (2) The person in charge of a public place of worship shall determine an objection within a reasonable period which shall not be more than seven days after hearing the objection. (3) Upon determination of an objection, the person in charge of public place of worship shall prepare and submit a report of the process of determination of the objection in the prescribed form to the parties and the Registrar within seven days of determination.?",Marriage Act
How many days after the decision of the person in charge of a public place of worship may the court appeal?,Marriage Act
What does the person officiating at the marriage ceremony do?,Marriage Act
"What is the legal basis for a marriage celebrated outside Kenya otherwise than in accordance with this Part, a marriage celebrated outside Kenya otherwise than in accordance with this Part, if—a) it is contracted in accordance with the law of the country where it is celebrated and is consistent with the requirements of this Part; (b) at the time of the celebration of the marriage, the parties to the marriage had the capacity to marry under the law of the country where the marriage is celebrated; or (c) at the time of the marriage any party to the marriage is domiciled in Kenya, both parties had the capacity to marry under this Act.?",Marriage Act
"What is a Christian marriage under this Part if—a) it is contracted in accordance with the law relating to Christian marriages of that foreign country; (b) at the time of the marriage, the parties had capacity to marry under the law of that foreign country and under this Act; or (c) either of the parties is at the time of the marriage domiciled in Kenya and both parties had capacity to marry under this Act.?",Marriage Act
What is the name of the person who is celebrating the marriage under this Part?,Marriage Act
"Where a man and a woman intend to marry under this Part, they shall give to the Registrar and the person in charge of the place where they intend to celebrate the marriage a written notice of not less than twenty-one days and not more than three months of their intention to marry.?",Marriage Act
What is the date and venue of the marriage ceremony?,Marriage Act
What shall the Registrar publish in the place where the marriage is to be celebrated?,Marriage Act
What is the name of the person giving the notice of objection and the person’s relationship with either of the intended parties to the marriage and shall state the reasons for the objection to the intended marriage?,Marriage Act
"Which of the following is not a legal requirement for a person in charge of a place where the marriage is to be celebrated: (1) Upon receiving a notice of objection, the person in charge of a place where the marriage is to be celebrated shall hear the objection forthwith and if the person in charge of the place where the marriage is to be celebrated considers that the objection requires further hearing, he or she shall postpone the marriage ceremony until such time as the objection shall be determine in accordance with the Regulations. (2) The person in charge of a place where the marriage is to be celebrated shall determine an objection within a reasonable period which shall not be more than seven days after the hearing of the objection. (3) Upon determination of an objection, the person in charge of a place where the marriage is to be celebrated shall prepare and submit a report of the process of determination of the objection in the prescribed form to the parties and which of the following is not a legal requirement for a person in charge of a place where the marriage is to be celebrated shall prepare and submit a report of the process of determination of the objection in the prescribed form to the parties and which of the following is not?",Marriage Act
What is the purpose of submitting a report of the process of determination of the objection in the prescribed form to the parties and the Registrar within seven days of the determination?,Marriage Act
How does the Registrar hear an objection under section 28 within seven days of the Registrar receiving the notice of objection?,Marriage Act
What may happen if the Registrar refuses to allow the marriage ceremony to be performed?,Marriage Act
What does the court have to do to determine an appeal?,Marriage Act
Where does the Registrar issue the persons intending to marry with a certificate of no impediment?,Marriage Act
What does the Registrar need to do before dispensing with the notice?,Marriage Act
What does the Registrar need to do to dispense with a notice?,Marriage Act
What does the Registrar need to do before a marriage is celebrated in the presence of a Registrar?,Marriage Act
"If a Kenyan wishes to celebrate a civil marriage in a foreign country in accordance with the law of that country and the law of that country requires a certificate of no impediment, the Registrar may issue a certificate of no impediment.?",Marriage Act
"What is the name of a person who is not a Kenyan who celebrates a marriage under this Part in a foreign country if the marriage is celebrated in the presence of the Registrar or a person authorised by the Registrar for that purpose in any Kenyan embassy, high commission or consulate?",Marriage Act
"Which of the following is true of a marriage celebrated in a foreign country: (a) it was contracted in accordance with the law of that country and is consistent with the laws of Kenya; (b) at the time of the marriage the parties had the capacity to marry under the law of that country and is consistent with the laws of Kenya; (c) either of the parties is at the time of the marriage domiciled in Kenya, both parties had capacity to marry under this Act; and (d) if the Registrar is satisfied that the parties have obtained a certificate of no impediment if the law of that country requires the parties to an intended marriage to obtain such a certificate?",Marriage Act
"What is the legal basis for a civil marriage in a Kenyan embassy, high commission or consulate in a foreign country?",Marriage Act
What does a civil marriage contract in a foreign country stand for?,Marriage Act
What is the name of the person who may be appointed by notice in the Gazette a member of the diplomatic staff of Kenya in a foreign country to which this Part applies to celebrate marriages under this Act in respect of that country?,Marriage Act
What does a person who celebrates or officiates at a marriage have to deliver a copy of the marriage certificate to the Registrar and the Registrar shall enter the details of such a certificate in a register of marriages maintained for that purpose by the Registrar?,Marriage Act
Where is the payment of dowry required to prove a marriage under customary law?,Marriage Act
What does the Registrar need to do before granting the status of marriage to the parties in the community concerned?,Marriage Act
What is the purpose of the notification under subsection (1)?,Marriage Act
What does the Hindu faith stand for?,Marriage Act
What is the name of the person authorised to officiate at a marriage under this Part?,Marriage Act
What is the name of the person who professes the Islamic faith?,Marriage Act
What is the name of a person authorised to officiate at a marriage under this Part who may be authorised by the Registrar and celebrated in accordance with Islamic law?,Marriage Act
What shall the Registrar of Marriages be appointed by?,Marriage Act
What is the purpose of the Registrar's request to appoint a member of the diplomatic staff of Kenya to celebrate civil marriages for the purposes of this Act?,Marriage Act
What does the Registrar have to do with a person appointed as a marriage officer under subsection (1)?,Marriage Act
What is a licence granted under this Act?,Marriage Act
What is the name of the person officiating at the marriage who forwards a copy of the certificate of marriage to the Registrar within fourteen days of the celebration of the marriage for the registration of that marriage?,Marriage Act
What shall the Registrar issue a certificate of marriage to the parties to a marriage celebrated under Part IV of this Act?,Marriage Act
"Where is the Registrar satisfied that the parties to a marriage under Part V have complied with the provisions of this Act, and the parties have appeared before him in person, the Registrar shall register the marriage and issue the parties with a certificate of marriage.?",Marriage Act
What is the name of the person authorised by the Registrar to celebrate a marriage under Part VI?,Marriage Act
"What shall the Registrar do if a Kadhi, sheikh, Mukhi or imam authorised by the Registrar celebrates a marriage under Part VII of this Act?",Marriage Act
What does the Registrar need to do before registering a marriage celebrated outside Kenya?,Marriage Act
What is a certificate of marriage issued under this Act or any other written law?,Marriage Act
What was the name of the place of worship that was not required by an entry in any register maintained at that public place of worship or a certified copy of such an entry?,Marriage Act
What is the name of the court that grants a decree of the annulment of a marriage or the dissolution of a marriage?,Marriage Act
"Where a marriage celebrated in Kenya is annulled or dissolved by a decree of a foreign court, any party to the annulled or dissolved marriage may apply to the Registrar to register the decree. (2) Where the Registrar is satisfied that a decree under this section should be recognised in Kenya as if the decree was made by a Kenyan court, the Registrar shall register the decree in a register maintained for the purpose. (3) An application under this section shall include— (a) a copy of the decree and where the decree is not in an official language, a certified translation of the decree in an official language and in the prescribed form; and (b) a declaration under the law of the country in which the decree was obtained made to a legal practitioner authorised to witness such a declaration that states the decree is effective in that country?",Marriage Act
What is the name of the legal practitioner authorised to witness such a declaration that states the decree is effective in that country as if the marriage had been celebrated in that country?,Marriage Act
What shall the Registrar enter the details of the decree registered under section 60 against the relevant entry in the register of marriages and such an entry shall be sufficient proof that the marriage has been determined by a foreign decree of annulment or dissolution of marriage?,Marriage Act
"What shall the Registrar, a marriage officer or person authorised by the Registrar do to correct a clerical error or omission in a register of marriage or a certificate of marriage regarding that person’s marriage?",Marriage Act
What is the legal term for a Christian marriage?,Marriage Act
What is the purpose of a reconciliation body established in the public place of worship where the marriage was celebrated?,Marriage Act
A party to a marriage celebrated under Part III may petition the court for a decree for the dissolution of the marriage on the ground of?,Marriage Act
A party to a marriage celebrated under Part IV may only petition the court for the separation of the parties or for the dissolution of the marriage on the following grounds—a) adultery by the other spouse; (b) cruelty by the other spouse; (c) exceptional depravity by the other spouse; (d) desertion by the other spouse for at least three years; or (e) the irretrievable breakdown of the marriage.?,Marriage Act
d) a spouse is cruel to the other spouse or to any child of the marriage;?,Marriage Act
What is the date of presentation of the petition?,Marriage Act
"Where a foreign court has granted a decree in matrimonial proceedings whether arising out of a marriage celebrated in Kenya or elsewhere, that decree shall be recognized in Kenya if — (a) either party is domiciled in the country where that court has jurisdiction or had been ordinarily resident in Kenya for at least two years immediately preceding the date of institution of proceedings; or (b) being a decree of annulment, divorce or separation, it is effective in the country of domicile of the parties or either of them.?",Marriage Act
What is the name of the person who takes the parties to a marriage celebrated under Part V through the process of conciliation or traditional dispute resolution in subsection (1)?,Marriage Act
What is the legal basis for the dissolution of a Hindu marriage?,Marriage Act
What is the legal basis for petitioning the court for the dissolution of an Islamic marriage?,Marriage Act
What is the legal basis for the dissolution of marriage celebrated under Part VII?,Marriage Act
"What is the name of the person authorised by the Registrar to grant a decree for the dissolution of a marriage celebrated under Part VII, the Kadhi, sheikh, imam, Mukhi or authorised person shall deliver a copy of the decree to the Registrar?",Marriage Act
"What is the legal name of the party to a marriage that petitions the court to annul the marriage on the ground that—a) the marriage has not been consummated since its celebration; (b) at the time of the marriage and without the knowledge of either party, the parties were in a prohibited relationship; (c) in the case of a monogamous marriage, at the time of the marriage one of the parties was married to another person; (d) the petitioner’s consent was not freely given; (e) a party to the marriage was absent at the time of the celebration of the marriage; (f) at the time of the marriage and without the knowledge of the husband, the wife is pregnant and that the husband is not responsible for the pregnancy; or (g) at the time of the marriage and without the knowledge of the petitioner, the other party suffers recurrent bouts of insanity.?",Marriage Act
What does the court grant if the petition is made within one year of the celebration of the marriage and regarding subsections (1)(b) and (c) the petitioner was ignorant of the facts alleged in the petition; and (d) the marriage has not been consummated since the petition was made to the court.?,Marriage Act
Where a petitioner alleges the willful refusal of one party to consummate the marriage it may not be presented by the party against whom the allegation is made.?,Marriage Act
What does the decree of annulment mean?,Marriage Act
What is a promise by a person to marry another person?,Marriage Act
"The court may order the payment of maintenance to a spouse or former spouse where a decree of separation, divorce or presumption of death is issued by a foreign court and the court may declare that the decree of separation, divorce or presumption of death is effective for the purposes of this Act?",Marriage Act
"What is a legal term for a court to declare that the decree of separation, divorce or presumption of death is effective for the purposes of this section?",Marriage Act
"What is the purpose of the order for maintenance of a spouse to be expressed to be for any shorter period or where any such order has revoked and subject to section 79, the order shall lapse— (a) if the maintenance was unsecured, on the death of the spouse; (b) if the maintenance was secured, on the death of the spouse in whose favour it was made; or (c) where the person being maintained is subsequently able to support himself or herself.?",Marriage Act
What is the purpose of a maintenance order?,Marriage Act
"What is a subsisting order for maintenance of any kind, whether secured or unsecured, if it is satisfied that the order was based or obtained as the result of any misrepresentation or mistake of fact or that there has been a material change of circumstances since the order was made?",Marriage Act
What does a person have to do to pay for the maintenance of a person under an order of the court?,Marriage Act
What is a civil debt recoverable summarily by the legal personal representative of that person?,Marriage Act
What is the legal name of the person who is the legal representative of that person?,Marriage Act
"Where is the disposition of property under subsection (1) by sale to a bona fide purchaser for value, the court may grant orders as though the sale had taken place?",Marriage Act
"What does ""disposition"" mean?",Marriage Act
What may be the reason for the restitution of conjugal rights?,Marriage Act
What is the name of the law relating to children?,Marriage Act
What does a person commit if he makes a false statement?,Marriage Act
What does a person who marries a person who is below the minimum age commit?,Marriage Act
What may be the reason for a person charged under subsection (1) to include a witness to the purported celebration of the marriage?,Marriage Act
"What does a party to a ceremony purporting to be a marriage, who at the time knows or has reason to believe that the consent of the other party was induced by coercion or fraud or by a mistake as to the nature of the ceremony, or that the other party was suffering from any mental disorders or mental disability, whether permanent or temporary, or was intoxicated or under the influence of drugs, so as not fully to appreciate the nature or purport or the ceremony, commits an offence and shall on conviction be liable to imprisonment for a term not exceeding three years or a fine of three hundred thousand shillings or to both.?",Marriage Act
What does a person who celebrates a union purporting to be a marriage and who at the time of the ceremony is not authorised to do so commits an offence and shall on conviction be liable to imprisonment for a term not exceeding three years or a fine of three hundred thousand shillings or to both?,Marriage Act
What does a person who celebrates a union purporting to be a marriage at which the required witnesses are not present commits an offence and shall on conviction be liable to imprisonment for a term not exceeding three months or a fine not exceeding ten thousand shillings or to both?,Marriage Act
"What is the minimum sentence for a person who celebrates or witnesses a union purporting to be a marriage where that person knows or should know that— (a) at least one party is below the age of eighteen years; (b) a notice of intention to marry where required has not been given; or (c) a notice of objection to the intended marriage has been given and the objection has not been withdrawn, dismissed or determined.?",Marriage Act
What does the Cabinet Secretary make for the celebration of any marriage?,Marriage Act
"The Cabinet Secretary may make regulations for the better carrying into effect of this Act. (2) Despite subsection (1), regulations may provide for— (a) forms to be used and fees to be paid in respect of any application or licence made or issued; (b) the manner in which notices of intention to marry are to be made known; (c) the form for the giving of any notice required under this Act; (d) the form of explanation to be given by a person authorised by the Registrar to the parties to an intended marriage in civil form or according to rites recognized by customary law as the case may be before asking them whether the marriage is to be monogamous or polygamous or potentially polygamous; (e) the forms of licences and marriage certificate to be issued by the Registrar; (f) the form of statement of particulars relating to marriage to?",Marriage Act
What is the form of a marriage certificate to be issued by the Registrar?,Marriage Act
What is the purpose of the Rules Committee established under the provisions of the Civil Procedure Act (Cap. 21)?,Marriage Act
"What is the name of the person who, immediately before the date of commencement of this Act, was a Registrar of Marriages under the Marriage Act (Repealed) or the African Christian Marriage and Divorce Act (Repealed), or an assistant Registrar under the Islamic Marriage and Divorce Registration Act (Repealed), or an assistant Registrar under the Islamic Marriage and Divorce Registration Act (Repealed) before commencement of this Act, which is not registered shall apply to the Registrar or County Registrar to assistant Registrar for the registration of that marriage under this Act within three years of the coming to force of this Act.?",Marriage Act
What is the purpose of a customary marriage to register such a marriage within three years of the coming to force of this Act?,Marriage Act
What is a subsisting marriage which under any written or customary law hitherto in force constituted a valid marriage immediately before the coming to force of this Act is valid for the purposes of this Act?,Marriage Act
What is the purpose of the Act of Parliament to give effect to Article 54 of the Constitution?,Persons with Disabilities Act
"What Act may be cited as the Persons with Disabilities Act, 2025?",Persons with Disabilities Act
What is the term for adjustment order made by the Council under section 31 of this Act?,Persons with Disabilities Act
"What does “disability mainstreaming” mean in all political, economic and societal spheres so that persons with disabilities benefit equally and inequality is not perpetuated?",Persons with Disabilities Act
"What is the name of a person registered or licensed as a medical practitioner under the Medical Practitioners and Dentists Act, (Cap 253)?",Persons with Disabilities Act
What is the meaning of the Medical Practitioners and Dentists Act?,Persons with Disabilities Act
What is the purpose of providing services to persons with disabilities?,Persons with Disabilities Act
What is the definition of “universal design”?,Persons with Disabilities Act
What is the definition of a specialized design?,Persons with Disabilities Act
"What are the principles of respect for inherent dignity and individual autonomy, including the freedom to make one’s own choices, and the independence of all persons in the conduct of their private affairs?",Persons with Disabilities Act
What is a legal term for a child with a disability?,Persons with Disabilities Act
What is the purpose of the national government to develop policies on the protection and promotion of the rights of persons with disability?,Persons with Disabilities Act
What is the purpose of implementing affirmative action measures in procurement of national government goods and services by implementing preferential procurement for persons or entities managed by persons with disability?,Persons with Disabilities Act
What does the law entail in order to ensure inclusion of persons with disabilities in all mainstream programs and interventions?,Persons with Disabilities Act
What is the purpose of implementing national policies for the protection and promotion of the rights of persons with disability?,Persons with Disabilities Act
"What is the name, age and place of residence of the person; and (g) ensure inclusion of persons with disability in all mainstream programs and interventions?",Persons with Disabilities Act
What is the cause of disability of the person?,Persons with Disabilities Act
What is the purpose of the county executive committee member to designate a public officer within the county public service or constitute a committee to perform such functions as the county executive member may determine?,Persons with Disabilities Act
What is the name of the county executive committee member who shall consider necessary for the performance of the functions of the committee?,Persons with Disabilities Act
What is the legal basis for discrimination against persons with disabilities?,Persons with Disabilities Act
"What is the legal right of persons with disabilities to have the right to own and inherit property, to control their own financial affairs and to have access to savings and loan facilities, mortgages and other forms of financial credit on an equal basis with others?",Persons with Disabilities Act
What is the right of every adult person with disability to marry a person of the opposite sex and form a family based on free and full consent?,Persons with Disabilities Act
What is the purpose of this law?,Persons with Disabilities Act
"What is the right of every woman with disability to participate in social, economic and political decision-making and other related activities, including the right to participate in social, economic and political decision-making and other related activities?",Persons with Disabilities Act
What is the primary consideration of the child with disabilities?,Persons with Disabilities Act
What is the legal basis of the law?,Persons with Disabilities Act
What is the purpose of the Council in consultation with National and County Governments and other state agencies to ensure that the rights of youth with disability are fully respected?,Persons with Disabilities Act
What does the law entail?,Persons with Disabilities Act
What is the right to exercise their legal capacity and that appropriate measures and safeguards are put in place to provide them with the support they may require to exercise their legal capacity?,Persons with Disabilities Act
"What is the right to be issued with a certificate of birth, national identification card, passport, disability identification card and any other document of registration or identification free of charge?",Persons with Disabilities Act
"What is the right of every person with disability to respect for his or her physical and mental integrity and the right to security of the person including his or her survival, liberty, protection and development?",Persons with Disabilities Act
What is the right of every person with a disability to be respected and protected?,Persons with Disabilities Act
"What does the Kenya Defence Forces, the National Police Service and any other establishment, whether public or private, engage in emergency or humanitarian services shall take appropriate measures to ensure the safety and protection of persons with disabilities in situations of risk?",Persons with Disabilities Act
"What are some of the situations of risk include fire, floods, earthquakes, epidemics, cattle rustling, ethnic conflicts and terrorism?",Persons with Disabilities Act
What does the law entail in order to ensure continued improvement of the economic and social conditions of persons with disabilities?,Persons with Disabilities Act
"What does the National government do to ensure that persons with disabilities have access to inclusive education, without discrimination and on an equal basis at all levels?",Persons with Disabilities Act
"What is the purpose of the Council in consultation with relevant Government establishments to ensure that—(a) learning institutions take into account the needs of persons with disabilities with respect to the set entry requirements, pass marks, curriculum, examinations, auxiliary services, use of school facilities, class schedules, physical education requirements and other similar considerations; (b) learning institutions provide individualized support measures, appropriate equipment, assistive devices, adaptive technologies and other supportive services in environments that maximize academic and social development, consistent with the goal of full inclusion of students with disabilities; (c) the Ministry responsible for education formulates strategies to implement inclusive education through—(i) enforcement of recruitment and retention of special education teachers in all schools and institutions; (ii) adaptation and structural adjustments of all educational institutions to what?",Persons with Disabilities Act
What is the purpose of a certificate to children with intellectual disabilities after completion of their education?,Persons with Disabilities Act
In addition to subsection (11) the court may order unconditional admission of the person with disabilities?,Persons with Disabilities Act
"What does the Council work in consultation with relevant agencies of National and County Governments to make provisions for an integrated system of special and non-formal schools and institutions, especially for the deaf, the blind, the deaf blind and those with developmental disabilities?",Persons with Disabilities Act
What is the purpose of the Braille and Recorded Libraries for Persons with Visual Disabilities?,Persons with Disabilities Act
"What is the purpose of every employer to discriminate against a person with disability in job application procedures, hiring, advancement and other terms, conditions, and privileges of employment?",Persons with Disabilities Act
What is a form of discrimination against persons with disabilities?,Persons with Disabilities Act
What is the best title for the passage?,Persons with Disabilities Act
What is the purpose of subsection (5) of subsection (5) for purposes of employment?,Persons with Disabilities Act
"What may be the reason for a person with disability to be dismissed or suffer any reduction in rank on the grounds of disability, acquiring any disability, or any consequences thereof?",Persons with Disabilities Act
What does a private employer have to provide for a deduction from its taxable income?,Persons with Disabilities Act
"What are the direct costs of the improvements, modifications or special services?",Persons with Disabilities Act
"Persons with disabilities are entitled to free medical care and treatment in public health institutions, including for purposes of registration under the Act, shall be done free of charge in public health institutions.?",Persons with Disabilities Act
What is the name of the person with a disability who has the right to access health care on the basis of free and informed consent?,Persons with Disabilities Act
What does the Council stand for in the implementation of the National and County Health Programs under the Cabinet Secretary and County Executive Committee responsible for health?,Persons with Disabilities Act
"What is the purpose of public and private institutions to provide information intended for the general public, including through the internet, to persons with disabilities in accessible formats and technologies appropriate to different kinds of disabilities?",Persons with Disabilities Act
What is a common course in Kenyan Sign language?,Persons with Disabilities Act
What is the name of a public and private institution that does not comply with the provisions of this section?,Persons with Disabilities Act
"What type of services are provided by institutions that provide financial services, including online services and mobile money?",Persons with Disabilities Act
"What is the name of the person who has a right to effective access to justice on an equal basis with others, including through the provision of procedural and age-appropriate accommodations, in order to facilitate their effective role as direct and indirect participants, including as witnesses, in all legal proceedings, at investigative and other preliminary stages?",Persons with Disabilities Act
"What shall the Chief Justice do to persons with disabilities who attend court, of free Kenyan sign language interpreters, Braille services, other communication formats and technologies accessible to persons with disabilities, physical guide assistance and intermediaries?",Persons with Disabilities Act
"What is the definition of the disability of a person on arrest, at detention, investigation, trial or confinement?",Persons with Disabilities Act
What kind of activities does a person with a disability have a right to participate in?,Persons with Disabilities Act
"What is a linguistic identity, including Kenyan sign language and Deaf culture?",Persons with Disabilities Act
What is the name of the place where the participants would be able to attend the event?,Persons with Disabilities Act
"What is the right to be provided with such accessibility to the physical environment, transportation, information and communications, including appropriate technologies and systems, and other facilities and services including emergency services open or provided to the public?",Persons with Disabilities Act
"What does the Council do to ensure that the standards and guidelines promulgated under subsection (3) shall ensure that they are age and gender appropriate and are applicable to—(a) all buildings and facilities used by the public; (b) permanent, temporary?",Persons with Disabilities Act
Who is responsible for matters relating to building?,Persons with Disabilities Act
What does the Cabinet Secretary responsible for matters relating to building standards prescribe to ensure a barrier free environment for persons with disabilities?,Persons with Disabilities Act
"What shall the Council do if the Council considers that any premises, services or amenities are inaccessible to persons with disabilities by reason of any structural, physical, administrative or other impediment to such access, or if the Council considers that any premises, services or amenities are inaccessible to persons with disabilities?",Persons with Disabilities Act
What shall the Council serve notice upon the person concerned?,Persons with Disabilities Act
What is a person guilty of an offence if he or she fails to comply with an adjustment order served under this section?,Persons with Disabilities Act
What is the difference between a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence under subsection (1) and a person who is convicted of an offence?,Persons with Disabilities Act
"What shall be the responsibility of the body conducting elections to facilitate persons with disabilities in the exercise of their civic and political rights by— (a) providing voting procedures, facilities and materials which are appropriate, accessible and easy to understand and use; (b) protecting the rights of persons with disabilities to vote by secret ballot in elections without intimidation and to offer themselves for elections; and (c) allowing assistance in voting by a person of their own choice, on request and facilitating the use of assistive and appropriate technologies.?",Persons with Disabilities Act
What does a person who undertakes to render assistance under subsection (3)(c) shall do so strictly in accordance with the instructions of the voter?,Persons with Disabilities Act
What is a special allowance for a person with disabilities?,Persons with Disabilities Act
"What is the purpose of the High Court to hear and determine an application made by a person in pursuance of subsection (1) and may make such orders, issue such writs and give such directions as it may consider appropriate for the purpose of enforcing or securing the enforcement of any of the provisions of this Act?",Persons with Disabilities Act
What shall the Council register on a continuous basis to facilitate access by persons with disabilities to the services set out under this Part?,Persons with Disabilities Act
What is the name of the person who is not registered from accessing any of the services set out under this part?,Persons with Disabilities Act
"What is the name of the Council that is a body corporate with perpetual succession and have a common seal and shall be capable, in its corporate name, of— (a) suing and being sued; (b) taking, purchasing or otherwise acquiring, holding, charging and disposing of movable and immovable property; (c) borrowing; and (d) doing or performing all such other things or acts for the proper discharge of its functions under the Constitution, this Act or any written law, as may be lawfully done or performed by a body corporate.?",Persons with Disabilities Act
What is the name of the headquarters of the Council?,Persons with Disabilities Act
"(i) ensure persons with disabilities have access to facilities and services which ensure effective enjoyment of the right to life; (ii) facilitate the achievement of equal opportunities for persons with disabilities by ensuring that they obtain education and employment and participate fully in sporting, recreational and cultural activities and are accorded full access to community and social services; (iii) advise the Government during the national census to ensure that accurate figures of persons with disabilities?",Persons with Disabilities Act
"iii) provide assistance to persons with disabilities registered with the Council; iv) provide assistance to persons with disabilities registered with the Council in the form of scholarships, loan programmes, fee subsidies, assistive devices and related technologies and other similar forms of assistance in both public and private institutions;?",Persons with Disabilities Act
What is the purpose of providing technical support to the public and private sectors?,Persons with Disabilities Act
What is the main purpose of this law?,Persons with Disabilities Act
"What is the name of the organization concerned with the rights, habilitation and rehabilitation of persons with disabilities, and (ii) advise on the relative priorities to be given to the implementation of national and international human rights instruments on persons with disabilities?",Persons with Disabilities Act
What is the purpose of the Council to act in association with other bodies within or outside Kenya?,Persons with Disabilities Act
What is the purpose of the Council to invest the funds of the Council with a bank or financial institution licensed to conduct banking business under the Banking Act to be approved by the National Treasury which shall be operated and maintained in the manner as may be prescribed by the National Treasury under the Public Finance Management Act?,Persons with Disabilities Act
What is the purpose of this Act?,Persons with Disabilities Act
What is the purpose of the Council's functions under this Act?,Persons with Disabilities Act
What shall the Council consist of?,Persons with Disabilities Act
Who is the Executive Director of the Council?,Persons with Disabilities Act
Which of the following is not a legal requirement for a person to be qualified for appointment as a member of the Council: (a) a Kenyan citizen; (b) a Kenyan citizen; (c) a Kenyan Certificate of Secondary Education qualification; (d) meets the requirements of Chapter Six of the Constitution?,Persons with Disabilities Act
What is the name of the person who has been convicted of a felony and sentenced to a term of imprisonment?,Persons with Disabilities Act
What is the name of the person who is disqualified under the provisions of any other written law from appointment as such?,Persons with Disabilities Act
What is the position of the vice chairperson?,Persons with Disabilities Act
Which of the following is not a criminal offence: fraud or dishonesty or fraud?,Persons with Disabilities Act
What is a criminal offence and sentenced to a term of imprisonment; (v) is found to have acted in a manner prejudicial to the aims and objectives of this Act; (vi) fails to comply with the provisions of this Act relating to disclosure of interest as provided under the First Schedule to this Act; or (vii) is otherwise unable or unfit to discharge his or her functions as a member of the Council?,Persons with Disabilities Act
"What shall the Commission consider all applications submitted under subsection (2) and, within a period of fourteen days from the expiry of the period specified in the notice issued under that subsection, forward names of persons nominated for appointment to—(a) the President, in the case of the Chairperson, or (b) the Cabinet Secretary in the case of a Member.?",Persons with Disabilities Act
"What is the name of the President, in the case of the Chairperson, or (b) the Cabinet Secretary in the case of a Member?",Persons with Disabilities Act
What is the name of the executive director of the Council?,Persons with Disabilities Act
What does the Council have to do with the affairs of the Council?,Persons with Disabilities Act
What does the Executive Director have to do with the terms of the contract of service and the Employment Act?,Persons with Disabilities Act
What shall the Chairperson and Members of the Council pay?,Persons with Disabilities Act
The Council may establish a superannuation scheme for its employees and make such payments towards insurance as may be required under what Act?,Persons with Disabilities Act
What does the Council have to do with the superannuation scheme for its employees and make such payments towards insurance as may be required under the relevant laws?,Persons with Disabilities Act
