question,act
What is a private residence if the individual owner has occupied the residence continuously for the threeyear period immediately prior to the transfer concerned: provided that– (i) in determining whether or not a person has occupied a residence continuously for the threeyear period immediately prior to the transfer concerned: Provided that– (i) in determining whether or not a person has occupied a residence continuously for the threeyear period immediately prior to the transfer concerned: Provided that– (i) in determining whether or not a person has occupied a residence continuously for the threeyear period immediately prior to the transfer concerned: Provided that– (i) in determining whether or not a person has occupied a residence continuously for the threeyear period immediately prior to the transfer concerned: Provided that– (i) in determining whether or not a person has occupied a residence continuously for the threeyear period immediately prior to the transfer concerned: Provided that– (i) in determining whether or not a person has occupied a residence continuously for the threeyear period immediately prior to the transfer concerned: Provided that– (i) in determining whether or not a person has?,Income Tax Act
What is the taxable value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the transfer value of property transferred by an individual where– (i) the?,Income Tax Act
What type of property is transferred or sold for the purpose of adminstering the estate of a deceased person where the transfer or sale is completed within two years of the death of the deceased or within such extended time as the Commissioner may allow in writing:?,Income Tax Act
What is the name of the person who is a trustee of a registered family trust?,Income Tax Act
"What is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if?",Income Tax Act
"45A. All contributions and other payments into and out of the Social Health Insurance Fund established under section 25 of the Social Health Insurance Act, 2023. [Act No. 11 of 2017, Sch., Act No. 9 of 2025, s. 28(b)]?",Income Tax Act
What is the purpose of the issuance of such securities?,Income Tax Act
"What is the meaning of ""pooled fund""?",Income Tax Act
What is the name of the legal entity that is a member of the United States House of Representatives and is a member of the United States House of Representatives?,Income Tax Act
"What does the Act No. 38 of 2016, s. 16, s. 8, s. Act No. 12 of 2024, s. 14(a), Act No. 9 of 2025, s. 28(c)]?",Income Tax Act
"[Act No. 23 of 2019, s. 14.] 57. The principal sum of a registered family trust. [Act No. 8 of 2021, s. 18, Act No. 12 of 2024, s. 14(b).]?",Income Tax Act
What is the name of a law that requires that a person be convicted of a crime?,Income Tax Act
"What type of bonds, notes or securities shall have a maturity of at least three years?",Income Tax Act
What is the legal name of the person who is a member of the United States House of Representatives and is a member of the United States House of Representatives?,Income Tax Act
What is the legal name of the person who is a member of the United States House of Representatives and is a member of the United States House of Representatives?,Income Tax Act
"What is the name of the non-resident contractor, subcontractor, contractor or employee that maintains this status for the tenure of the agreement?",Income Tax Act
"[Act No. 4 of 2023, s. 24, Act No. 9 of 2025, s. 28(e).]?",Income Tax Act
What is the legal name of the person who is a member of the United States House of Representatives and is a member of the United States House of Representatives?,Income Tax Act
"[Act No. 9 of 2025, s. 28(f).]?",Income Tax Act
"[Act No. 2 of 2020, s. 20, Act No. 22 of 2022, s. 20, Act No. 4 of 2023, s. 24(c), Act No. 4 of 2023, s. 24, Act No. 12 of 2024, s. 14, Act No. 9 of 2025, s. 28.]?",Income Tax Act
"What is the last name of the person in the Act No. 2 of 2020, s. 5, Act No. 13 of 1975, s. 2, Act No. 7 of 1976, s. 2, L.N. 123/1976, Sch., L.N. 189/1977, Sch., Act No. 8 of 1978, s. 9, Act No. 13 of 1979, s. 5, Act No. 6 of 1981, s. 5, Act No. 14 of 1982, s. 21, Act No. 18 of 1984, s. 6, Act No. 8 of 1985, s. 34, Act No. 10 of 1986, s. 34, Act No. 10 of 1987, s. 37, Act No. 10 of 1988, s. 37, Act No. 10 of 1988, s. 37, Act No. 10 of 1988, s. 35, Act No. 8 of 1989, s. 37, Act No. 10 of 1988, s. 37, Act No. 10 of 1988, s. 37, Act No. 10 of 1988, s. 37, Act No. 10 of 1988, s. 37, Act No?",Income Tax Act
What is the last name of the person who was born in 1994?,Income Tax Act
"What is Act No. 1 of 2020, s. 11, Act No. 2 of 2020, s. 19, Act No. 22 of 2022, s. 21, Act No. 4 of 2023, s. 25, Act No. 12 of 2024, s. 15, Act No. 9 of 2025, s. 29.]?",Income Tax Act
What does the Management Act refer to?,Income Tax Act
"b) so much of any enactment or document as refers, whether expressly or by implication, to or to things done or to be done under or for the purposes of any provision of this Act shall, if and so far as the nature of the subject matter of the enactment or document permits, be construed as including in relation to the times, years or periods, circumstances or purposes in relation to which the corresponding provision in the Management Act has or had effect, reference to, or, as the case may be, to things done or to be done under or for the purposes of, that corresponding provision; (b) so much of an enactment or document as refers, whether expressly or by implication, to or to things done or to be done under or for the purposes of, any provision of the Management Act shall, if and so far as the nature of the subject matter of the enactment or document permits, be construed as including in relation to the times, years or periods, circumstances or purposes in relation to which the corresponding provision in the Management Act has or had effect, reference to, or, as the case may be, to?",Income Tax Act
"What is a reference to in this paragraph to things done or to be done under a provision include in particular, and without prejudice to the generality of the references, references to charges to tax, deductions, personal allowances reliefs, repayments, assessments, notices, or returns made, granted, served or furnished, or to be made, granted, served or furnished, under that provision?",Income Tax Act
"What is the purpose of granting, served or furnished, or to be made?",Income Tax Act
What does the Commissioner do in relation to the income of a year of income prior to the commencement of this Act?,Income Tax Act
"What is the minimum income for a person with a net income of more than $9,600,000?",Income Tax Act
"What is the name of the person who died, whichever is the earlier; and (b) in which the person died, whichever is the earlier; and (c) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier; and (d) in which the person died, whichever is the earlier;?",Income Tax Act
"What does the Act No. 13 of 1975, s. 2, Act No. 7 of 1976, s. 2, Act No. 8 of 1978, s. 9, Act No. 6 of 1981, s. 5, Act No. 14 of 1982, s. 23, Act No. 8 of 1985, s. 18, Act No. 16 of 2014, Act?",Income Tax Act
"Act No. 14 of 1982, s. 23, Act No. 8 of 1985, s. 18, Act No. 16 of 2014, Act No. 14 of 2015, Act No. 38 of 2016, Act No. 23 of 2019, s. 16, Act No. 8 of 2020, s. 10, Act No. 4 of 2023, s. 28, Act No. 9 of 2025, s. 31]?",Income Tax Act
"[Act No. 8 of 2020, s. 9, Act No. 12 of 2024, s. 16(b)(iii).]?",Income Tax Act
What is the name of the entity that has invested at least three billion shillings in at least one entity incorporated or registered in Kenya within a period of two years?,Income Tax Act
"[Act No. 9 of 2025, s. 30(f)] FINANCIAL INSTITUTIONS [Act No. 6 of 1981, s. 5, Act No. 8 of 1983, s. 18, Act No. 8 of 1985, s. 17, Act No. 9 of 1989, Second Sch., Act No. 8 of 2008, s. 41, Act No. 4 of 2023, s. 27] FINANCIAL INSTITUTIONS [Act No. 6 of 1981, s. 5, Act No. 8 of 1983, s. 18, Act No. 8 of 1985, s. 17, Act No. 9 of 1989, Second Sch., Act No. 8 of 2008, s. 41, Act No. 4 of 2023, s. 27] FINANCIAL INSTITUTIONS [Act No. 6 of 1981, s. 5, Act No. 8 of 1983, s. 18, Act No. 8 of 1985, s. 17, Act No. 9 of 1989, Second Sch., Act No. 8 of 2008, s. 41, Act No. 4 of 2023, s. 27]?",Income Tax Act
What is the name of the person licensed under Part VII of the Hire-purchase Act (Cap. 507)?,Income Tax Act
"What is the meaning of ""adjusted cost"" in paragraph 8 of this Schedule?",Income Tax Act
What is the meaning of a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference to a reference?,Income Tax Act
What is the purpose of the Schedule for a reference to a transfer of property?,Income Tax Act
What is the name of the body created by such an authority?,Income Tax Act
What is the tax chargeable under section 3(2)(f)?,Income Tax Act
What is the name of the person alienating shares in Kenya?,Income Tax Act
"What is not chargeable to tax under subsection 3(2)(f) of this Act where, and to the extent that, it is chargeable to tax under any other provision of this Act?",Income Tax Act
What is the difference between the amount of the excess and the amount of the excess?,Income Tax Act
What does the Commissioner consider to be a loss for the purposes of section 15(3)(f) and those provisions shall apply accordingly?,Income Tax Act
"In relation to any property held by a person as nominee for another person or as trustee for a person absolutely entitled as against the trustee (or for two or more persons who are so entitled in possession, whether as joint tenants or tenants in common), or as liquidator for any company, this Schedule shall apply as if the property were vested in, and the acts of the nominee, trustee or liquidator in relation to the property were the acts of the person or persons for whom the person is nominee, trustee or liquidator (transfers between the person or persons and the nominee, trustee or liquidator being disregarded accordingly).?",Income Tax Act
"What subparagraph applies to the dealings of any person appointed to enforce or give effect to the security, charge or encumbrance as receiver and manager as it applies to the dealings of the person so entitled?",Income Tax Act
What is a transfer of property for the purposes of this Schedule?,Income Tax Act
What is the purpose of the transfer of property to a person as legatee in the course of the administration of the estate of?,Income Tax Act
What is the term for a person who takes under a devise or other testamentary disposition or on an intestacy or partial intestacy whether he takes beneficially or as a trustee?,Income Tax Act
"What is the name of the company where an individual, spouses or a spouse and immediate family hold 100% shareholding?",Income Tax Act
What is the value of the transfer value of property?,Income Tax Act
"What is the name of the person to another person entitled to property by way of security or to the benefit of a charge or encumbrance is reduced as a result of dealings with the property for the purposes of enforcing or giving effect to the security, charge or encumbrance, together with any amount received by the person out of the proceeds of such dealings?",Income Tax Act
What is the amount of expenditure wholly and exclusively incurred on the property at any time after its acquisition by or on behalf of the transferor for the purpose of enhancing or preserving the value of the property at the time of the transfer?,Income Tax Act
"Where a company issues to any of its shareholders shares– (a) that do not constitute a dividend under section 7 (1)(d) or (e), the cost of the shares– (i) shall be the sum paid for the shares; or (ii) if no sum is paid for the shares, shall be deemed to be nil, and the shareholder shall allocate, in the manner prescribed, the cost of his existing shares between such old shares and such new shares; or (b) that constitute, wholly or partly, a dividend under either of those paragraphs, the amount which constitutes a dividend shall be treated as part of the cost of the shares, and the shareholder shall allocate, in the manner prescribed, the cost of the existing shares between such old shares and such new shares.?",Income Tax Act
"[Act No. 4 of 2023, s. 28(b)] 8A. Where there is a part transfer of property the adjusted cost of the property shall be allocated to the part transferred in accordance with a method approved by the Commissioner. ((4) Where there is a part transfer of property the adjusted cost of the property shall be allocated to the part transferred in accordance with a method approved by the Commissioner. (4A) Where property is transferred in a transaction that is not subject to capital gains tax, and the property is subsequently transferred in a taxable transaction within a period of less than five years, then the adjusted cost in the subsequent transfer shall be based on the original adjusted cost as determined in the first transfer. (5) The Commissioner may make rules for the purposes of subparagraph (3) prescribing the manner of allocation to be prescribed under that subparagraph.?",Income Tax Act
"What is the name of the Act that states that the deduction of costs of property shall not apply in the case of securities listed on any securities exchange approved under the Capital Markets Act (Cap. 485A). [Act No. 14 of 2015, s. 19(b).]?",Income Tax Act
Which of the following is not a legal term for the transfer of property by which the property was acquired or transferred?,Income Tax Act
What is a reference to the price the property would fetch if sold in the open market as so determined?,Income Tax Act
"What are the costs of the acquisition or transfer of property incurred by the person acquiring the property or the transferor for the purposes of the acquisition or transfer, as the case may be, of the property being – (a) fees, commission or remuneration paid for the professional services of any surveyor, valuer, accountant, agent or legal adviser; (b) costs of transfer (including stamp duty); (c) in the case of an acquisition, the cost of acquisition (including mortgage costs) and the cost of advertising to find a seller, and costs reasonably incurred for the purposes of this Schedule in making any valuation or in ascertaining market value; (d) in the case of a transfer, the cost of advertising to find a buyer and costs reasonably incurred for the purposes of this Schedule in making any valuation or in ascertaining market value;?",Income Tax Act
What is the cost of advertising to find a buyer and costs reasonably incurred for the purposes of this Schedule in making any valuation or in ascertaining market value; and (e) any other costs which the Commissioner may allow as being just and reasonable?,Income Tax Act
"[[Act No. 14 of 2015, s. 19(g), [Act No. 4 of 2023, s. 28(c)]?",Income Tax Act
What does the Commissioner have to do to determine what part of the adjusted cost or transfer value is reasonably attributable to each of the properties involved?,Income Tax Act
"What shall be included in the computation of income under section 3(2)(f) in the case of a transfer of property that is necessitated by a transaction involving the incorporation, recapitalization, acquisition, amalgamation, separation, dissolution or similar restructuring of a corporate entity, where such transfer is– (a) a legal or regulatory requirement; (b) as a result of a directive or compulsory acquisition by the government; (c) an internal restructuring which does not involve a transfer of property to a third party within a group which has existed for at least twenty-four months; or (d) in the public interest and approved by the Cabinet Secretary. [Act No. 23 of 2019, s. 16, Act No. 4 of 2023, s. 28(d)]?",Income Tax Act
What is the name of the person who is considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered to be considered?,Income Tax Act
What is the tax rate under subsection (3) and (5) of the Third Schedule?,Income Tax Act
"What is the name of the legal entity that was deleted by Act No. 14 of 2015, s. 19(e).?",Income Tax Act
What does a stockbroker have to do with the transfer of investment shares on behalf of a transferor?,Income Tax Act
What is the purpose of the remittance of money by a stockbroker under subsection 18 of this Schedule?,Income Tax Act
What is the name of a stockbroker who fails to collect and remit as required under subsection 18 of this Schedule?,Income Tax Act
Where is the transferor of investment shares an unincorporated association or body of individuals of a public character which has been exempted from income tax under subsection 10 of the First Schedule?,Income Tax Act
"How many years after 1st JANUARY, 1975, AND TRANSFERRED BEFORE 1st JANUARY, 1985 Deleted by Act No. 16 of 2014, s. 23(e). NINTH SCHEDULE [s. 23] TAXATION OF EXTRACTIVE INDUSTRIES [Act No. 18 of 1984, s. 8, Act No. 10 of 2010, s. 35, Act No. 16 of 2014, Act No. 14 of 2015, Act No. 8 of 2021, Act No. 4 of 2023]?",Income Tax Act
"What is the cost of the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right, or mining or petroleum information, in relation to the disposal of an interest in a person, a mining or petroleum right,?",Income Tax Act
"What does ""development expenditure"" mean in terms of capital expenditure incurred by a contractor when undertaking operations authorised under a development plan, other than social infrastructure or expenditure to which Part II of the Second Schedule applies, and includes expenditure whenever incurred in acquiring – (a) an interest in a petroleum agreement other than an interest referred to in paragraph (a) of the definition of ""exploration expenditure""; or (b) petroleum information other than information referred to in paragraph (b) of the definition of ""exploration expenditure"";?",Income Tax Act
"What is the definition of ""exploration expenditure"" in paragraph (b) of the definition of ""exploration expenditure""?",Income Tax Act
"What does ""exploration operations"" mean when a licensee is authorised under an extraction right, other than social infrastructure expenditure or expenditure to which Part II of the Second Schedule applies, and includes expenditure whenever?",Income Tax Act
What is a right to extract geothermal resources issued or granted under the Geothermal Resources Act?,Income Tax Act
"What is the meaning of ""petroleum agreement""?",Income Tax Act
What is a right to prospect for mineral resources issued or granted under the Geothermal Resources Act (Cap. 314A)?,Income Tax Act
"What is the meaning of a term that is not defined in this Act but is defined in the Mining Act, Geothermal Resources Act or Petroleum (Exploration and Production) Act, has the meaning assigned in the Mining Act?",Income Tax Act
"What is the meaning of the Mining Act, Geothermal Resources Act or Petroleum (Exploration and Production) Act?",Income Tax Act
What is the corporate rate specified under paragraph 2 of Head B of the Third Schedule?,Income Tax Act
"What does a licensee suffer a loss in respect of mining operations in a licence area for a year of income, the amount of the loss shall be carried forward and allowed as a deduction against the income of the licensee derived from mining operations in the licence area in the next following year of income of the licensee?",Income Tax Act
"If a licensee has ceased mining operations under a mining right in a licence area; and b) the licensee suffers a loss in relation to the mining operations under the mining right in the licence area for a year of income that has not been deducted under subparagraph (2), the licensee may elect, by notice in writing to the Commissioner, to treat the loss as a loss under what law?",Income Tax Act
"If a licensee has ceased mining operations under a mining right in a licence area during a year of income and has a loss in relation to the mining operations under the mining right in the licence area for that year; and (b) subparagraph (5) does not apply to the licensee in respect of the ceased mining operations, the licensee may elect, by notice in writing to the Commissioner, to treat the loss as a loss under subparagraph (2) in relation to another licence area in which the licensee undertakes mining operations if the area covered by the second-mentioned licence area falls wholly within the area covered by the firstmentioned licence area. (6) If– (a) a licensee has ceased mining operations under a mining right in a licence area during a year of income and has a loss in relation to the mining operations under the mining right in the licence area for that year; and (b) subparagraph (5) does not apply to the licensee in respect of the ceased mining operations, the licensee may elect, by notice in writing to the Commissioner, to treat the loss as a loss in relation to the mining operations?",Income Tax Act
What does the amount of a loss for a year of income that is not deducted under subsection (6) may be carried back for not more than three years of income from the year in which the loss arose?,Income Tax Act
What is the rate of depreciation for machinery first used to undertake operations under a prospecting right?,Income Tax Act
What is the rate specified in paragraph 1(b)(x) of the Second Schedule?,Income Tax Act
"A licensee shall be allowed a deduction for extraction expenditure in the year of income in which the licensee incurred the expenditure and in the following years of income until the expenditure has been fully deducted and the deduction for each year of income is twenty per cent of the amount of the expenditure. (2) If a licensee incurs extraction expenditure before the commencement of commercial production, subparagraph (1) shall apply on the basis that the expenditure was incurred at the commencement of commercial production. (3) The amount of the deduction allowed under subparagraph (1) for the year of income in which the commencement of commercial production occurs is computed according to the following formula– A x B/C where:– A is the amount of the expenditure B is the number of days in the period beginning on the date of commencement of?",Income Tax Act
"A licensee shall not be entitled to deductions for the extraction expenditure for the current year of income and all previous years of income; and if a licensee disposes of an interest in a mining right or information the cost of which was deducted as extraction expenditure under subparagraph (1) during a year of income, no deduction shall be allowed for the extraction expenditure for that year and– (a) if the consideration for the disposal exceeds the written down value of the?",Income Tax Act
What is the purpose of a licensee to recover or recoup an amount deducted as extraction expenditure under subsection (1)?,Income Tax Act
What is the name of the person charged to tax under section 3(2)(a)(i) in the year of income in which the amount is recovered or recouped?,Income Tax Act
What is an amount accumulated in or withdrawn from a rehabilitation fund to meet expenditure incurred under an approved plan and interest income and investment income in respect of a rehabilitation fund shall be exempt from tax?,Income Tax Act
"What is the purpose of the ""rehabilitation fund""?",Income Tax Act
What is a rehabilitation fund?,Income Tax Act
What is the rate of income tax applicable to a contractor in the case of a non-resident company?,Income Tax Act
"If a contractor suffers a loss in respect of petroleum operations in a contract area for a year of income, the amount of the loss shall be carried forward and allowed as a deduction against the income of the contractor derived from petroleum operations in the contract area in the next following year of income of the contractor.?",Income Tax Act
"If a contractor suffers a loss carried forward for a contract area under subparagraph (2) for more than one year of income, the loss of the earliest year of income shall be allowed as a deduction first, and if a contractor has ceased petroleum operations under a petroleum agreement in a contract area during a year of income and the contractor has a loss in relation to the petroleum operations under the petroleum agreement in the contract area for that year the contractor may elect, by notice in writing to the Commissioner, to treat the loss as a loss in relation to the petroleum operations undertaken by the contractor in the contract area for that year?",Income Tax Act
What is the definition of a loss for a year of income that is not deducted under subparagraph (5)?,Income Tax Act
What is the rate of depreciation for machinery first used to undertake exploration operations shall be the rate specified in paragraph 1 (b)(xi) of the Second Schedule?,Income Tax Act
"What is the rate specified in paragraph 1 (b)(xi) of the Second Schedule. [Act No. 8 of 2021, s. 21(b).]?",Income Tax Act
A x B/C where – A is the amount of the expenditure; B is the number of days in the period beginning on the date of?,Income Tax Act
"If a contractor disposes of an interest in a petroleum agreement or information the cost of which was deducted as development expenditure under subparagraph (1) during a year of income, no deduction shall be allowed for the development expenditure for that year and – (a) the consideration for the disposal exceeds the written down value?",Income Tax Act
"In what year of income did a contractor recover or recoup an amount deducted as development expenditure under subsection (1), the amount recovered or recouped shall be considered income of the contractor charged to tax under subsection (3)(a)(i) in the year of income in which the Question:?",Income Tax Act
"What is the definition of a ""commencement of commercial production"" and a ""written down value"" in relation to an interest in a petroleum agreement or information of a contractor?",Income Tax Act
What is a deduction for the amount that the contractor transfers to an escrow account during a year of income as required under an approved decommissioning plan for a contract area made under a petroleum agreement to finance expenditure expected to be incurred by the contractor in the abandonment and decommissioning of petroleum operations undertaken under the petroleum agreement?,Income Tax Act
What is a limitation of a decommissioning plan for a contract area?,Income Tax Act
"What is the meaning of the ""approved decommissioning plan"" under the Petroleum (Exploration and Production) Act (Cap. 308)?",Income Tax Act
"What shall be included in the tax payable on any gain made by the contractor or any other person on a disposal, directly or indirectly, of an interest in the petroleum agreement; or (b) any tax that the contractor is liable under the Act to deduct from a payment made by the contractor.?",Income Tax Act
What does the Act state that the contractor is liable under the Act to deduct from a payment made by the contractor?,Income Tax Act
What is the difference between a farm-out agreement and a farm-out agreement?,Income Tax Act
What is the reason for the transfer of the interest referred to in subparagraph (3)?,Income Tax Act
What type of tax does the licensee or contractor charge to tax under subparagraph (3)(a)?,Income Tax Act
"What shall a licensee or a contractor immediately notify the Commissioner, in writing, if there is a twenty per cent or more change in the underlying ownership of a licensee or contractor?",Income Tax Act
"What is a non-resident subcontractor who derives a fee for the provision of services (referred to in this paragraph as a ""services fee"") to a licensee or contractor in respect of mining or petroleum operations?",Income Tax Act
What shall a licensee or contractor be required to deduct under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on the basis that the tax is tax deducted under subsection (5) on?,Income Tax Act
What is the rate of withholding tax to be deducted by a contractor under section 35(1)?,Income Tax Act
"How many percent of the gross amount of the royalties payable in the case of royalties or a natural resource income is payable in the case of management, training or professional fees?",Income Tax Act
What is the name of the amount that is by virtue of this Schedule charged to tax under section 3(2)(a)(i) that shall be deemed to be income that accrued in or was derived from Kenya?,Income Tax Act
"What shall the provisions of Section 16(2)(j) apply to a contractor or a licensee. [Act No. 8 of 2021, s. 21(e).]?",Income Tax Act
What is the name of the company that produces a hedging transaction?,Income Tax Act
What is the name of the tea estate that is owned by Pannel Bellhouse Mwangi & Co. (Kaisugu Ltd). Kosagat Tea Estate?,Income Tax Act
What is the name of the company that sells tannery?,Income Tax Act
"What is Act No. 10 of 1990, s. 61, Act No. 8 of 1991, s. 77, Act No. 6 of 1994, s. 49, Act No. 7 of 2002, s. 48A, Act No. 15 of 2003, s. 42, Act No. 9 of 2007, s. 30, Act No. 12 of 2024, s. 17.]?",Income Tax Act
"Which of the following statements is true of the company’s immediate preceding year: b) the company that is making payment was formed as a result of amalgamation of two or more companies, the tax assessed and payable for the immediately preceding year will be deemed to be the aggregate of the tax that would have been payable by all the predecessor companies; c) the company that is making payment has had transferred to it during winding up in the year preceding the year of income all or substantially all?",Income Tax Act
"What is the name of the company that has had transferred to it during winding up in the year preceding the year of income all or substantially all the property from any of the companies which it controls by means of the holding of shares or possession of voting power, the company’s tax payable in the preceding year will be deemed to be the aggregate of its own tax payable together with that of the company that it controls; (d) the company making payment has had transferred to it by a related company in the preceding year of income all or substantially all of its property the company’s tax payable in the preceding year of income will be deemed to be the sum total of the tax payable by both the transferor and the transferee companies; (e) the company making payment has commenced its business in that year of income, the company’s preceding year of income will be?",Income Tax Act
"What is the name of the company making payment that has commenced its business in that year of income, the company’s preceding year of income will be deemed to be NIL?",Income Tax Act
"a) a declaration of the choice of method adopted by the person in computing the instalment tax payable; b) where the tax is computed on the basis of an estimate of the current year of income, the total income of the person making the payment for that year of income including income deemed to be his under this Act which is chargeable to tax based on all information available to him at the date upon which the payment is made and which he believes to be true, and the tax chargeable on that income calculated by reference to the appropriate reliefs and rates of tax in force at the date of the return; c) where the tax is computed on the basis of the preceding year assessment, the amount of tax assessed for the preceding year; d) a declaration by the person making the return or by the person in?",Income Tax Act
What does the Income Tax Act (Cap. 470) Kenya 1 stand for?,Income Tax Act
What is the purpose of the tax payable by all persons under section 12 to be reduced under the provisions of section 12(4) and be payable on the due dates as required under section 92 in the proportions specified as follows: - Proportions of the amount calculated under section 12 payable on or before the twentieth day of the following months in the accounting period of the current year of income For persons with accounting periods commencing on or after Fourth Month SixthMonth Ninth Month Twelfth Month 1st January 1990 15% 1st January 1991 30% 1st?,Income Tax Act
"Where a person can satisfy the Commissioner that more than two thirds of his income is derived from agricultural, pastoral, horticultural or similar activities, the instalment tax payable by such persons under section 12 will be reduced under the provisions of section 12(4) and be payable on the due dates as required under section 92 in the proportions specified as follows– Proportions of the amount calculated under section 12 payable on or before the twentieth day of the following months in the current year of income For persons with accounting periods commencing on or after SixthMonth Ninth Month Twelfth Month 1st January 1990 15% 1st January 1991 30% 1st January 1991 30% 1st January 1992 30% 1st January 1993 60% 20% 1st January 1994 15% 60% 25% 1st January 1995 30& 45% 25% 1st January 1996 25% 25% 25% 25% 25%?",Income Tax Act
What is the current year of income for persons with accounting periods commencing on or after SixthMonth?,Income Tax Act
